id,canonical_name,name,file_size,parent_id,part_type
546,D:\Pictures\Originals\Image Files\Other\iPhone Photo Backup\2024-03-15\IMG_2634.HEIC,IMG_2634.HEIC,1810384,69,2
1745,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\GWG.Tivo\Support\GWG.Net\GWG.Net.Tcp\GWG.Net.Tcp.Windows.Server,GWG.Net.Tcp.Windows.Server,436,1744,1
1540,D:\Data\Dev\G2\Applications\G2.Karaoke\External\taglib-sharp-2.1.0.0-windows\taglib-sharp-2.1.0.0-windows\src,src,11521,1539,1
381,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse\plugins\org.eclipse.ui.intro.universal_3.2.600.v20120912-155524\themes\purpleMesh\graphics\icons,icons,814,380,1
1385,D:\Archive\Archive From Hulk\Media\Digital Pictures\June 2005 Original Structure\XMas Trip 03,XMas Trip 03,2172470,920,1
1504,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\2\2AE9\2AE9A544-4FF4-4727-A959-4500B3B04799-d50c20c1ab90a58022c1cbeae3328d75.lrprev,2AE9A544-4FF4-4727-A959-4500B3B04799-d50c20c1ab90a58022c1cbeae3328d75.lrprev,2207168,1503,2
1431,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML\HTML\include\rs-plugin,rs-plugin,554,1430,1
1629,D:\Data\Setups\Drivers\ASUS Maximus V Extreme\Drivers\Chipset\Driver\Chipset\WIN7\snb2009.cat,snb2009.cat,16262,1628,2
1149,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\.archive\core,core,54,332,1
1104,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\colorbox\example4,example4,896,1103,1
1146,H:\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\bak.7-1-2017\cirrusCT.com\reference\themeforest-9228123-canvas-the-multipurpose-html5-template\Package-HTML\HTML\include\rs-plugin\demos\whiteboard\assets,assets,14495,1145,1
1348,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\2,2,2642896,22,1
289,D:\Data\Temp\.hg\store\data,data,2391,288,1
1566,D:\Data\Dev\Archive\GWG\Archive1\GWG.Windows.Forms (Old2),GWG.Windows.Forms (Old2),1089,1122,1
859,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production\wp-content\themes\avada\Avada\includes\lib\inc,inc,12370,858,1
1166,D:\Data\Temp\src\Applications\G2.Tivo\Reference\mindrpc\1.1 misc\06-04-11-125123-0186-003-request-recordingFolderItemSearch.txt,06-04-11-125123-0186-003-request-recordingFolderItemSearch.txt,48,1165,2
386,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse\plugins\org.eclipse.ui.intro.universal_3.2.600.v20120912-155524\themes\slate,slate,814,374,1
1189,D:\Archive\Archive From Hulk\Avanade\Avanade\RailInc\POC,POC,211990,1188,1
646,E:\Temp\sd.webui\system\python\Lib\site-packages\torch\testing\_internal\codegen,codegen,16857,645,1
1275,D:\Data\Dev\Scratch\testReact-Fullstack\build\public,public,78,1274,1
1356,D:\Video\VideoProjects\Production\Our Life - Part 1\Combined Shows\Adobe Premiere Pro Preview Files\Our Life - Part 1.PRV,Our Life - Part 1.PRV,28808,1355,1
1410,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\ckeditor\_source\plugins\print,print,896,1409,1
598,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\themes\ckgentry\images,images,610,597,1
790,D:\Data\Setups\DevSoftware\dotNet SSCLI\sscli_20021101,sscli_20021101,9736,693,1
809,D:\Data\Dev\Archive\G2.Tivo\src\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._server\_modules\_tivo_net_module.cs.i,_tivo_net_module.cs.i,516,808,2
1756,D:\Data\Dev\G2\Applications\G2.Tivo\Scratch\Net2\GWG.Net.Tcp.Windows.Server\obj\x86\Debug\GenerateResource.write.1.tlog,GenerateResource.write.1.tlog,436,1755,2
1309,D:\Data\_MOVE TO ARCHIVE\Gary\Avanade\BD\Fed\JMPS\JMPS Presentation Nov 2006\Reference\Avanade CRM.zip,Avanade CRM.zip,658385,1308,2
1520,D:\Music\Karaoke\Clean\Sunfly Gold Series\SFGD028-16 - Smokie - Day Dreamin'.mp3,SFGD028-16 - Smokie - Day Dreamin'.mp3,2489141,1519,2
1810,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store\data\_g_w_g._tivo._data,_g_w_g._tivo._data,273,300,1
95,E:\Temp\sd.webui\system\python\Lib\site-packages,site-packages,132909,94,1
1859,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\3\3D2B\3D2B9C3B-2B04-4E91-9604-657185F93A82-05daea287739b47c27cea4102e72ecd9.lrprev,3D2B9C3B-2B04-4E91-9604-657185F93A82-05daea287739b47c27cea4102e72ecd9.lrprev,6574880,1858,2
1742,D:\Data\Dev\Archive\GWG\GWG.Tivo\Backup\VS10\GWG.Tivo\Support,Support,436,1741,1
1344,D:\Pictures\Originals\Image Files\Other\Camera Phones\Lumia 928\WP_20141125_15_26_32_Pro.jpg,WP_20141125_15_26_32_Pro.jpg,1819736,106,2
591,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2005-05 (May)\DSC01951.JPG,DSC01951.JPG,2339385,590,2
1163,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\mindrpc\1.1 misc\06-04-11-125123-0186-003-request-recordingFolderItemSearch.txt,06-04-11-125123-0186-003-request-recordingFolderItemSearch.txt,48,1162,2
24,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\E\ED45,ED45,18603520,23,1
1732,D:\Data\Dev\Archive\G2.Tivo\src\Support\G2.Net.Windows.Server\obj\x86\Debug,Debug,436,1731,1
318,E:\Temp\sd.webui\system\python\Lib\site-packages\networkx\classes\tests,tests,18777,317,1
380,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse\plugins\org.eclipse.ui.intro.universal_3.2.600.v20120912-155524\themes\purpleMesh\graphics,graphics,1628,379,1
716,D:\Data\Dev\GoldCoast\Archive\3-4-2016\Bak.tmp,Bak.tmp,4053,715,1
866,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Production\wp-content\themes\avada\Avada\includes\lib\inc\redux\framework\FusionReduxCore\assets\css\vendor\qtip,qtip,12370,865,1
987,D:\Data\Dev\GoldCoast\GCA\CTMS,CTMS,1046,970,1
1466,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\A\AB60,AB60,7856,111,1
1865,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\F\F13C\F13CA499-DFF6-4CD4-AC7A-1BF46228E5F5-3b8c8abdf590866313ed1fb62129c904.lrprev,F13CA499-DFF6-4CD4-AC7A-1BF46228E5F5-3b8c8abdf590866313ed1fb62129c904.lrprev,640208,1864,2
122,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\859B,859B,15328,121,1
498,D:\Music\Originals\N.W.A,N.W.A,28645573,404,1
816,D:\Data\Temp\.hg\store\data\_g_w_g._tivo\_g_w_g._tivo._server,_g_w_g._tivo._server,516,290,1
1281,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\8ABA\8ABAE727-59FD-4388-A503-FB1045E3A8DF-d50c20c1ab90a58022c1cbeae3328d75.lrprev,8ABAE727-59FD-4388-A503-FB1045E3A8DF-d50c20c1ab90a58022c1cbeae3328d75.lrprev,4467360,1280,2
898,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\cirrusclinical.com\wp\Sample2\wp-content\themes\avada\Avada\includes\lib\inc\redux\framework\FusionReduxCore\assets\css\vendor\qtip,qtip,12370,897,1
514,D:\Archive\ckgentry.org\ckgentry.org\drupal-7.0-alpha6\sites\all\libraries\htmlpurifier\library\HTMLPurifier,HTMLPurifier,173,513,1
599,D:\Data\Dev\Archive\ckgentry.com\drupal-7.0-alpha6.1\sites\all\themes\ckgentry\images\messages-status-ie6.png,messages-status-ie6.png,610,598,2
1177,D:\Archive\Archive From Hulk\Media\Digital Pictures\Old Structure (Restored from Hulk 2008 Drive Crash)\Published\Originals\2003-10 (Oct),2003-10 (Oct),3539808,589,1
347,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\@cirrusct.bak\common\packages\relational-schema\src\schema\index.ts,index.ts,287,346,2
639,D:\Music\Karaoke\Originals\Misc\my karaoke collection part 10 (OPQR)\Robbie Williams - Better Man.cdg,Robbie Williams - Better Man.cdg,1395648,109,2
1662,D:\Data\Dev\Archive\3PComponents,3PComponents,2146,176,1
1706,D:\Data\Leesa Surface Backup 3-7-2017\Pictures\2013-10\IMG_0022.JPG,IMG_0022.JPG,103304,1704,2
1663,D:\Data\Dev\Archive\3PComponents\CommonLibrary.NET,CommonLibrary.NET,2146,1662,1
764,E:\gnet-share\Media\Home Videos\Home Footage  (2010-2013)\2014,2014,429526221,763,1
384,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse\plugins\org.eclipse.ui.intro.universal_3.2.600.v20120912-155524\themes\purpleMesh\graphics\launchbar,launchbar,814,380,1
1358,D:\Video\VideoProjects\Production\Our Life - Part 1\Combined Shows\Adobe Premiere Pro Preview Files\Our Life - Part 1.PRV\b808a3a7-4aae-489e-bd22-cc776981f4fb+9d1d3007a7e1bcb7d0fa6256 48000_1.pek,b808a3a7-4aae-489e-bd22-cc776981f4fb+9d1d3007a7e1bcb7d0fa6256 48000_1.pek,14404,1356,2
299,D:\Data\Dev\G2\Applications\G2.Tivo\src\.hg\store,store,2391,298,1
682,D:\Archive\Archive From Hulk\CAM\TOTH\CAM,CAM,102912,681,1
1758,D:\Data\Temp\src\Applications\G2.Tivo\Scratch\Net2,Net2,436,1757,1
984,D:\Data\Dev\GoldCoast\GCA\clean\gca-ctms-app-web\bower_components\angular-material\modules\closure,closure,782,983,1
687,E:\gnet-share\stable-diffusion\stable-diffusion-webui\venv\Lib\site-packages\matplotlib,matplotlib,2764,85,1
144,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS,CTMS,2236,143,1
394,D:\Music\Music\Originals\Samhain\Initium\04 - Macabre.flac,04 - Macabre.flac,14689029,393,2
581,D:\Archive\Archive From Hulk\Media,Media,57433834,42,1
949,D:\Data\Leesa Surface Backup 3-7-2017,Leesa Surface Backup 3-7-2017,6726872,139,1
1030,E:\Backup from old 4TB Drive\Backblaze Restore C was on H\Backblaze Restore (C Drive)\C\dev\archive\7-4-2018\bak\ctms.working\gca-ctms-server-win\src\GCA\GCA.Debug.Web,GCA.Debug.Web,143,1029,1
156,D:\Data\Dev\GoldCoast\Archive\GCA.bak\CTMS\Archive\Client.bak\GCA.CTMS.Web.App\bower_components\angular-material\modules\js\content\content.css,content.css,429,155,2
44,D:\Archive\Archive From Hulk\Users\Gary,Gary,1810657,43,1
1214,D:\Archive\Archive From Hulk\Users\Gary\Avanade\Projects\RailInc,RailInc,211990,128,1
10,D:\Pictures,Pictures,635083252,9,1
373,D:\Data\Temp\adt-bundle-windows-x86_64-20131030\adt-bundle-windows-x86_64-20131030\eclipse\plugins\org.eclipse.ui.intro.universal_3.2.600.v20120912-155524,org.eclipse.ui.intro.universal_3.2.600.v20120912-155524,3256,372,1
1378,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Previews.lrdata\8\8EAB\8EAB2AFD-8BC1-4B2E-908A-14A443A56E2D-07cc63f155500a902b21fef7be6585b5.lrprev,8EAB2AFD-8BC1-4B2E-908A-14A443A56E2D-07cc63f155500a902b21fef7be6585b5.lrprev,9264,1377,2
1453,D:\Archive\Archive From Hulk\Dev\AvanadeDemo\3P\PowerVB\PowerVB\Samples\SubClass,SubClass,1427,249,1
1012,D:\Pictures\Originals\LR Catalog\Gentry\Gentry-v10 Previews.lrdata\F\FEEF,FEEF,1046128,103,1
1856,D:\Data\Dev\Scratch\Archive\MusicStore-1.0.0-beta4\src\MvcMusicStore.Spa\Client\ng-apps\components\LoginLink,LoginLink,1098,1855,1
107,D:\Pictures\Originals\Image Files\Other\Camera Phones\Lumia 928\WP_20150120_19_08_05_Pro.jpg,WP_20150120_19_08_05_Pro.jpg,2567973,106,2
1162,D:\Data\Dev\G2\Applications\G2.Tivo\Reference\mindrpc\1.1 misc,1.1 misc,290,1161,1
1000,D:\Data\Dev\GoldCoast\GCA\gca-app-web.bak\bower_components\angular-material\modules\closure\whiteframe,whiteframe,782,999,1
1255,E:\Backup from old 4TB Drive\LR Backup 7-27-2015\Gentry\Gentry Smart Previews.lrdata\3\35D0\35D0A540-376D-4933-8D20-461069E0CD52.dng,35D0A540-376D-4933-8D20-461069E0CD52.dng,1377288,1254,2
1279,D:\Data\Dev\Scratch\testReact-Fullstack\src\public\robots.txt,robots.txt,78,1278,2
1114,D:\Archive\ckgentry.org\ckgentry.org\drupal-gardens.delete\docroot\sites\all\libraries\colorbox\example4\images\border1.png,border1.png,896,1113,2
